transaction_id,customer_id,amount,transaction_type,country,device_type,is_fraud,timestamp
TXN_100330,1853,3763.25,online,India,tablet,1,2025-12-13 17:54:52
TXN_100331,5146,3536.37,pos,USA,mobile,0,2025-05-20 17:04:52
TXN_100332,4769,3893.97,online,India,mobile,0,2025-08-09 11:29:52
TXN_100333,1574,719.92,online,India,tablet,0,2025-03-05 16:45:52
TXN_100334,2148,1026.7,pos,Canada,tablet,0,2025-03-21 18:43:52
TXN_100335,7293,3571.75,atm_withdrawal,USA,mobile,0,2025-07-05 03:33:52
TXN_100336,7457,2472.44,bank_transfer,Canada,mobile,0,2025-12-09 03:18:52
TXN_100337,8509,3774.4,pos,UK,mobile,0,2025-03-12 00:18:52
TXN_100338,5777,519.07,online,Canada,desktop,0,2025-12-23 18:59:52
TXN_100339,4854,2684.72,online,Canada,tablet,0,2025-11-24 10:51:52
TXN_100340,3491,1897.21,pos,Canada,desktop,0,2025-04-02 19:32:52
TXN_100341,4124,2287.72,atm_withdrawal,USA,tablet,0,2025-09-20 09:21:52
TXN_100342,6691,3021.77,atm_withdrawal,Canada,tablet,0,2025-12-29 19:21:52
TXN_100343,4051,2513.93,online,USA,tablet,0,2025-10-30 02:04:52
TXN_100344,1004,2701.6,online,Germany,tablet,0,2025-01-30 16:40:52
TXN_100345,6222,2434.36,atm_withdrawal,UK,tablet,0,2025-04-18 07:48:52
TXN_100346,6315,2047.73,bank_transfer,USA,tablet,0,2025-03-27 01:37:52
TXN_100347,5869,3860.55,pos,Germany,tablet,0,2025-10-01 01:47:52
TXN_100348,1876,65.95,online,USA,desktop,0,2025-02-17 08:44:52
TXN_100349,8027,2994.22,online,USA,mobile,0,2025-03-15 03:25:52
TXN_100350,5142,2829.71,atm_withdrawal,UK,mobile,0,2025-02-11 19:52:52
TXN_100351,7966,3582.31,pos,India,desktop,0,2025-09-03 05:20:52
TXN_100352,8079,2997.15,atm_withdrawal,India,desktop,0,2025-04-09 08:02:52
TXN_100353,8987,4134.86,pos,USA,desktop,0,2025-12-27 14:01:52
TXN_100354,7799,4795.58,pos,Canada,desktop,0,2025-06-11 22:42:52
TXN_100355,5465,1715.91,pos,Germany,tablet,0,2025-06-14 23:03:52
TXN_100356,1635,1140.62,online,Canada,mobile,0,2025-01-30 13:50:52
TXN_100357,2693,2120.87,bank_transfer,Canada,tablet,0,2025-03-31 15:06:52
TXN_100358,5752,1443.21,atm_withdrawal,USA,mobile,0,2025-07-03 00:11:52
TXN_100359,9311,3076.68,bank_transfer,USA,mobile,0,2025-09-29 23:51:52
TXN_100360,1830,4559.7,atm_withdrawal,USA,desktop,0,2025-07-11 20:47:52
TXN_100361,6177,699.89,pos,USA,tablet,1,2025-10-12 09:29:52
TXN_100362,9932,508.47,online,India,desktop,0,2025-08-25 11:13:52
TXN_100363,9308,1283.8,bank_transfer,USA,tablet,0,2025-04-05 14:14:52
TXN_100364,6949,3631.85,online,India,mobile,0,2025-12-05 08:42:52
TXN_100365,3838,2966.85,atm_withdrawal,India,desktop,0,2025-08-22 18:14:52
TXN_100366,2150,515.55,online,USA,desktop,0,2025-02-13 06:57:52
TXN_100367,8560,4594.16,online,UK,mobile,0,2025-03-07 21:23:52
TXN_100368,2931,3951.47,bank_transfer,Germany,mobile,0,2025-12-26 22:15:52
TXN_100369,2664,120.0,pos,Canada,mobile,0,2025-04-18 17:10:52
TXN_100370,2081,3258.58,online,India,desktop,0,2025-03-13 20:57:52
TXN_100371,1512,3857.38,pos,Germany,tablet,0,2025-04-06 09:01:52
TXN_100372,8805,1875.3,atm_withdrawal,UK,desktop,0,2025-10-21 14:56:52
TXN_100373,6237,349.26,online,Canada,tablet,1,2025-11-09 22:09:52
TXN_100374,1559,391.22,bank_transfer,Canada,desktop,0,2025-04-15 15:48:52
TXN_100375,4672,525.71,atm_withdrawal,India,desktop,0,2025-02-26 11:57:52
TXN_100376,8404,4203.0,atm_withdrawal,USA,mobile,0,2025-07-22 04:40:52
TXN_100377,4343,4553.88,bank_transfer,UK,tablet,0,2025-08-16 15:37:52
TXN_100378,5070,618.44,online,India,desktop,0,2025-07-31 03:35:52
TXN_100379,1580,1183.35,online,UK,desktop,0,2025-01-29 08:47:52
TXN_100380,8004,831.77,atm_withdrawal,USA,mobile,0,2025-02-25 23:23:52
TXN_100381,9130,935.67,online,USA,mobile,0,2025-06-30 01:04:52
TXN_100382,4147,4188.27,pos,India,tablet,0,2025-09-10 03:21:52
TXN_100383,5249,1664.07,bank_transfer,USA,desktop,0,2025-05-21 11:42:52
TXN_100384,2679,1560.66,pos,Germany,tablet,0,2025-06-13 08:50:52
TXN_100385,4506,1140.84,online,Canada,desktop,0,2025-08-21 12:15:52
TXN_100386,8253,3041.43,atm_withdrawal,India,tablet,0,2025-09-09 19:44:52
TXN_100387,3744,1899.63,bank_transfer,UK,mobile,0,2025-10-17 09:00:52
TXN_100388,6188,3722.53,online,Germany,desktop,0,2025-08-05 04:45:52
TXN_100389,3141,1031.87,online,India,tablet,0,2025-07-17 14:22:52
TXN_100390,7617,3940.01,atm_withdrawal,USA,mobile,0,2025-12-07 22:37:52
TXN_100391,3479,3020.59,atm_withdrawal,USA,mobile,1,2025-08-20 08:52:52
TXN_100392,7484,575.77,pos,USA,tablet,0,2025-02-16 11:26:52
TXN_100393,8421,2075.45,bank_transfer,USA,desktop,0,2025-12-29 07:00:52
TXN_100394,5452,4318.27,bank_transfer,UK,desktop,0,2025-05-03 20:23:52
TXN_100395,6881,4615.19,atm_withdrawal,Germany,mobile,0,2025-06-30 22:43:52
TXN_100396,7665,2331.17,pos,Canada,desktop,0,2025-07-15 05:47:52
TXN_100397,3849,2406.78,bank_transfer,UK,desktop,0,2025-11-01 06:50:52
TXN_100398,8390,4592.68,atm_withdrawal,UK,desktop,0,2025-06-07 11:21:52
TXN_100399,7905,2937.41,online,Canada,mobile,0,2025-05-17 17:07:52
TXN_100400,3489,169.07,bank_transfer,Canada,tablet,0,2025-09-26 14:30:52
TXN_100401,5611,4564.18,pos,USA,desktop,1,2025-05-16 07:52:52
TXN_100402,3839,1244.89,pos,UK,mobile,0,2025-05-08 10:00:52
TXN_100403,9527,2890.27,pos,India,mobile,0,2025-02-05 12:01:52
TXN_100404,6878,831.74,online,Canada,tablet,0,2025-08-01 14:36:52
TXN_100405,7303,174.23,bank_transfer,Canada,desktop,0,2025-02-26 13:28:52
TXN_100406,1851,1560.81,bank_transfer,Germany,desktop,0,2025-07-12 12:59:52
TXN_100407,2687,3903.58,online,India,tablet,0,2025-11-19 21:55:52
TXN_100408,7833,1391.55,bank_transfer,India,tablet,0,2025-01-22 23:23:52
TXN_100409,3427,1104.39,online,Canada,mobile,0,2025-06-14 21:27:52
TXN_100410,5000,1067.34,online,USA,mobile,0,2025-09-08 03:31:52
TXN_100411,6052,2578.29,online,Germany,tablet,0,2025-06-28 13:16:52
TXN_100412,3738,4877.83,pos,India,desktop,1,2025-10-29 05:39:52
TXN_100413,6732,2297.65,bank_transfer,Canada,mobile,0,2025-10-11 18:05:52
TXN_100414,6387,2788.74,online,India,mobile,0,2025-05-01 14:57:52
TXN_100415,9002,4303.86,bank_transfer,Germany,desktop,0,2025-08-29 20:58:52
TXN_100416,6536,2677.67,pos,Germany,mobile,0,2025-12-06 15:51:52
TXN_100417,4913,926.39,online,UK,desktop,0,2025-05-15 01:39:52
TXN_100418,2066,1501.48,atm_withdrawal,Canada,desktop,0,2025-01-22 17:23:52
TXN_100419,8723,1553.13,pos,Germany,desktop,0,2025-04-18 15:15:52
TXN_100420,5380,1989.6,atm_withdrawal,UK,tablet,0,2025-03-19 04:18:52
TXN_100421,5107,2136.81,bank_transfer,UK,tablet,0,2025-07-09 17:57:52
TXN_100422,6726,3999.91,bank_transfer,India,tablet,0,2025-11-18 06:25:52
TXN_100423,4373,1750.19,pos,India,desktop,0,2025-08-03 08:46:52
TXN_100424,9945,2343.82,bank_transfer,UK,desktop,0,2025-06-20 21:06:52
TXN_100425,3082,3126.76,atm_withdrawal,India,tablet,0,2025-08-20 11:20:52
TXN_100426,9967,1891.74,online,Germany,mobile,0,2025-08-27 19:13:52
TXN_100427,7748,4183.64,online,USA,desktop,0,2025-11-04 05:36:52
TXN_100428,1417,2939.33,online,Germany,mobile,0,2025-08-19 14:44:52
TXN_100429,9306,1473.75,pos,UK,mobile,0,2025-05-22 09:17:52
TXN_100430,9808,3571.73,bank_transfer,UK,desktop,0,2025-01-27 21:05:52
TXN_100431,4974,2640.6,atm_withdrawal,Germany,desktop,1,2025-06-21 09:22:52
TXN_100432,4267,2674.61,bank_transfer,India,mobile,0,2025-05-11 02:19:52
TXN_100433,1825,2408.03,bank_transfer,India,mobile,0,2025-07-30 02:08:52
TXN_100434,8668,2487.57,bank_transfer,UK,tablet,0,2025-02-23 00:51:52
TXN_100435,6745,3827.95,online,Canada,tablet,0,2025-02-07 11:03:52
TXN_100436,1412,519.39,atm_withdrawal,India,desktop,0,2025-08-22 06:21:52
TXN_100437,8543,1675.14,atm_withdrawal,Germany,tablet,0,2025-01-30 09:01:52
TXN_100438,8587,382.14,bank_transfer,India,tablet,0,2025-11-12 02:52:52
TXN_100439,1728,3767.46,online,Germany,tablet,0,2025-11-03 13:10:52
TXN_100440,8164,1365.15,online,UK,tablet,0,2025-03-19 04:52:52
TXN_100441,9867,4487.66,atm_withdrawal,India,mobile,0,2025-12-06 21:05:52
TXN_100442,6988,2635.26,online,Germany,desktop,0,2025-08-31 18:35:52
TXN_100443,3504,4004.75,online,UK,tablet,0,2025-12-01 17:41:52
TXN_100444,3967,4894.76,online,Canada,mobile,0,2025-08-11 14:26:52
TXN_100445,3786,4199.75,pos,Germany,mobile,0,2025-09-03 13:45:52
TXN_100446,2122,4335.63,bank_transfer,Canada,mobile,0,2025-09-15 20:52:52
TXN_100447,5079,2042.88,atm_withdrawal,Canada,tablet,0,2025-12-01 15:37:52
TXN_100448,2571,2760.85,atm_withdrawal,USA,tablet,0,2025-09-15 19:21:52
TXN_100449,6073,1273.17,pos,India,desktop,0,2025-04-20 19:48:52
TXN_100450,6104,984.58,bank_transfer,Germany,tablet,0,2025-07-06 09:28:52
TXN_100451,3143,2530.01,atm_withdrawal,Canada,tablet,0,2025-07-21 08:19:52
TXN_100452,7806,2977.27,online,USA,mobile,0,2025-06-17 06:42:52
TXN_100453,8357,1699.66,atm_withdrawal,UK,desktop,0,2025-10-26 05:26:52
TXN_100454,4440,2849.37,online,Germany,tablet,0,2025-03-04 15:38:52
TXN_100455,4766,4437.87,pos,Canada,tablet,0,2025-12-23 21:45:52
TXN_100456,6644,2785.82,online,India,mobile,0,2025-09-21 20:31:52
TXN_100457,3914,3605.46,atm_withdrawal,USA,mobile,0,2025-02-16 21:43:52
TXN_100458,5968,4027.55,atm_withdrawal,Canada,tablet,0,2025-02-10 06:50:52
TXN_100459,6917,4943.7,atm_withdrawal,India,desktop,0,2025-04-28 23:30:52
TXN_100460,9787,3017.97,pos,Canada,desktop,0,2025-06-11 19:28:52
TXN_100461,1728,4035.22,pos,Germany,mobile,0,2025-07-02 00:08:52
TXN_100462,2365,4813.43,bank_transfer,Germany,mobile,0,2025-03-17 01:52:52
TXN_100463,5492,4722.33,atm_withdrawal,Germany,tablet,0,2025-03-01 07:09:52
TXN_100464,1698,709.7,online,USA,mobile,0,2025-11-21 23:22:52
TXN_100465,8186,2034.93,pos,Germany,tablet,0,2025-11-23 02:21:52
TXN_100466,1395,1623.33,atm_withdrawal,India,desktop,0,2025-12-21 11:28:52
TXN_100467,8400,439.19,atm_withdrawal,Canada,desktop,0,2025-05-19 14:48:52
TXN_100468,9082,3168.04,pos,UK,tablet,0,2025-03-18 17:18:52
TXN_100469,5171,3680.84,bank_transfer,India,mobile,0,2025-09-08 16:26:52
TXN_100470,5360,4241.4,pos,India,desktop,0,2025-06-06 02:47:52
TXN_100471,3502,618.27,pos,Germany,mobile,0,2025-09-25 22:19:52
TXN_100472,1717,4382.84,online,USA,desktop,0,2025-03-29 00:00:52
TXN_100473,3782,3216.41,online,Canada,tablet,0,2025-05-19 11:27:52
TXN_100474,5946,3521.21,bank_transfer,USA,tablet,0,2025-07-15 23:53:52
TXN_100475,6486,4553.57,atm_withdrawal,Canada,tablet,0,2025-12-13 04:24:52
TXN_100476,9335,3125.68,pos,Canada,desktop,0,2025-11-22 17:55:52
TXN_100477,5980,1682.65,bank_transfer,USA,mobile,0,2025-11-23 17:59:52
TXN_100478,8266,4126.41,online,India,mobile,0,2025-10-15 21:22:52
TXN_100479,5491,1818.48,pos,Canada,mobile,0,2025-03-25 00:04:52
TXN_100480,8192,175.97,atm_withdrawal,USA,desktop,0,2025-09-12 17:50:52
TXN_100481,6588,4154.12,online,Canada,desktop,0,2025-07-26 16:02:52
TXN_100482,8651,1729.23,online,UK,desktop,0,2025-04-21 09:36:52
TXN_100483,4636,3870.3,online,India,desktop,0,2025-06-23 18:51:52
TXN_100484,2167,1816.98,bank_transfer,Germany,desktop,0,2025-05-06 05:34:52
TXN_100485,2062,4306.03,atm_withdrawal,Canada,mobile,0,2025-10-05 00:32:52
TXN_100486,3156,1101.46,pos,UK,desktop,0,2025-11-13 04:29:52
TXN_100487,8860,4872.86,bank_transfer,Germany,desktop,0,2025-10-23 10:28:52
TXN_100488,6161,3899.9,bank_transfer,Germany,mobile,0,2025-06-24 08:19:52
TXN_100489,6305,575.62,bank_transfer,Canada,desktop,0,2025-07-21 00:24:52
TXN_100490,7541,2831.05,online,USA,mobile,0,2025-08-22 13:30:52
TXN_100491,5729,4926.91,atm_withdrawal,Canada,mobile,0,2025-05-11 06:38:52
TXN_100492,8330,2357.97,bank_transfer,UK,tablet,0,2025-07-24 15:05:52
TXN_100493,6334,914.63,pos,Germany,tablet,0,2025-11-22 03:49:52
TXN_100494,9924,2426.47,atm_withdrawal,Canada,tablet,0,2025-10-02 22:47:52
TXN_100495,5330,2564.73,pos,USA,tablet,1,2025-05-27 09:13:52
TXN_100496,9010,3709.73,atm_withdrawal,Canada,desktop,0,2025-11-13 18:21:52
TXN_100497,7801,3495.74,pos,India,tablet,0,2025-11-01 19:29:52
TXN_100498,5846,2015.74,online,USA,mobile,0,2025-04-25 22:03:52
TXN_100499,7731,1094.03,bank_transfer,UK,desktop,0,2025-03-25 18:39:52
