transaction_id,customer_id,amount,transaction_type,country,device_type,is_fraud,timestamp
TXN_100327,7002.0,3708.6,pos,Canada,mobile,0,2025-01-24 02:32:52
TXN_100328,7614.0,2867.89,atm_withdrawal,Germany,mobile,0,2025-10-23 19:14:52
TXN_100329,6919.0,4988.47,pos,,tablet,0,2025-09-10 21:12:52
TXN_100330,,3763.25,online,,tablet,1,2025-12-13 17:54:52
TXN_100331,5146.0,-9999.0,pos,USA,mobile,0,2025-05-20 17:04:52
TXN_100332,4769.0,3893.97,online,India,,0,2025-08-09 11:29:52
TXN_100333,1574.0,,online,India,,0,2025-03-05 16:45:52
TXN_100334,2148.0,1026.7,pos,Canada,tablet,0,2025-03-21 18:43:52
TXN_100335,7293.0,3571.75,atm_withdrawal,USA,mobile,0,2025-07-05 03:33:52
TXN_100336,7457.0,2472.44,bank_transfer,Canada,,0,2025-12-09 03:18:52
TXN_100337,8509.0,3774.4,pos,UK,mobile,0,2025-03-12 00:18:52
TXN_100338,5777.0,519.07,online,Canada,,0,2025-12-23 18:59:52
TXN_100339,4854.0,2684.72,online,Canada,tablet,0,2025-11-24 10:51:52
TXN_100340,3491.0,1897.21,pos,Canada,desktop,0,2025-04-02 19:32:52
TXN_100341,4124.0,2287.72,atm_withdrawal,USA,tablet,0,2025-09-20 09:21:52
TXN_100342,6691.0,,atm_withdrawal,Canada,tablet,0,2025-12-29 19:21:52
TXN_100343,4051.0,2513.93,online,USA,tablet,0,2025-10-30 02:04:52
TXN_100344,,2701.6,online,Germany,tablet,0,INVALID_DATE
TXN_100345,6222.0,,atm_withdrawal,UK,,0,2025-04-18 07:48:52
TXN_100346,,2047.73,bank_transfer,USA,tablet,0,2025-03-27 01:37:52
TXN_100347,5869.0,3860.55,pos,Germany,tablet,0,2025-10-01 01:47:52
TXN_100348,1876.0,65.95,online,,desktop,0,2025-02-17 08:44:52
TXN_100349,8027.0,,online,USA,mobile,0,2025-03-15 03:25:52
TXN_100350,5142.0,2829.71,atm_withdrawal,UK,mobile,0,2025-02-11 19:52:52
TXN_100351,7966.0,3582.31,pos,India,desktop,0,2025-09-03 05:20:52
TXN_100352,8079.0,2997.15,atm_withdrawal,India,desktop,0,2025-04-09 08:02:52
TXN_100353,8987.0,4134.86,pos,USA,desktop,0,2025-12-27 14:01:52
TXN_100354,7799.0,4795.58,pos,,desktop,0,2025-06-11 22:42:52
TXN_100355,5465.0,1715.91,pos,Germany,tablet,0,2025-06-14 23:03:52
TXN_100356,1635.0,1140.62,online,Canada,,0,2025-01-30 13:50:52
TXN_100357,2693.0,2120.87,bank_transfer,Canada,tablet,0,2025-03-31 15:06:52
TXN_100358,5752.0,1443.21,atm_withdrawal,USA,,0,2025-07-03 00:11:52
TXN_100359,9311.0,-9999.0,bank_transfer,,mobile,0,2025-09-29 23:51:52
TXN_100360,,4559.7,atm_withdrawal,USA,,0,2025-07-11 20:47:52
TXN_100361,6177.0,699.89,pos,USA,tablet,1,2025-10-12 09:29:52
TXN_100362,9932.0,508.47,online,India,desktop,0,2025-08-25 11:13:52
TXN_100363,9308.0,1283.8,bank_transfer,USA,,0,2025-04-05 14:14:52
TXN_100364,6949.0,,online,India,mobile,0,2025-12-05 08:42:52
TXN_100365,,2966.85,atm_withdrawal,India,desktop,0,2025-08-22 18:14:52
TXN_100366,2150.0,515.55,online,USA,desktop,0,2025-02-13 06:57:52
TXN_100367,8560.0,4594.16,online,UK,mobile,0,2025-03-07 21:23:52
TXN_100368,2931.0,3951.47,bank_transfer,Germany,mobile,0,2025-12-26 22:15:52
TXN_100369,2664.0,120.0,pos,Canada,mobile,0,2025-04-18 17:10:52
TXN_100370,2081.0,3258.58,online,India,desktop,0,2025-03-13 20:57:52
TXN_100371,1512.0,3857.38,pos,,,0,2025-04-06 09:01:52
TXN_100372,8805.0,1875.3,atm_withdrawal,UK,desktop,0,2025-10-21 14:56:52
TXN_100373,6237.0,349.26,online,Canada,tablet,1,2025-11-09 22:09:52
TXN_100374,1559.0,391.22,bank_transfer,Canada,desktop,0,2025-04-15 15:48:52
TXN_100375,4672.0,525.71,atm_withdrawal,India,desktop,0,2025-02-26 11:57:52
TXN_100376,8404.0,4203.0,atm_withdrawal,USA,mobile,0,2025-07-22 04:40:52
TXN_100377,4343.0,,UNKNOWN,UK,tablet,0,2025-08-16 15:37:52
TXN_100378,5070.0,-9999.0,online,India,desktop,0,2025-07-31 03:35:52
TXN_100379,1580.0,1183.35,online,UK,desktop,0,2025-01-29 08:47:52
TXN_100380,8004.0,-9999.0,atm_withdrawal,USA,mobile,0,2025-02-25 23:23:52
TXN_100381,9130.0,935.67,online,USA,mobile,0,2025-06-30 01:04:52
TXN_100382,4147.0,4188.27,pos,India,tablet,0,2025-09-10 03:21:52
TXN_100383,5249.0,1664.07,bank_transfer,USA,desktop,0,2025-05-21 11:42:52
TXN_100384,2679.0,1560.66,pos,Germany,tablet,0,INVALID_DATE
TXN_100385,,1140.84,online,Canada,,0,2025-08-21 12:15:52
TXN_100386,8253.0,3041.43,atm_withdrawal,India,tablet,0,2025-09-09 19:44:52
TXN_100387,,1899.63,bank_transfer,UK,mobile,0,2025-10-17 09:00:52
TXN_100388,6188.0,3722.53,online,Germany,desktop,0,2025-08-05 04:45:52
TXN_100389,3141.0,1031.87,online,India,tablet,0,2025-07-17 14:22:52
TXN_100390,7617.0,3940.01,atm_withdrawal,USA,mobile,0,2025-12-07 22:37:52
TXN_100391,3479.0,3020.59,atm_withdrawal,USA,mobile,1,2025-08-20 08:52:52
TXN_100392,7484.0,575.77,pos,USA,tablet,0,2025-02-16 11:26:52
TXN_100393,8421.0,2075.45,bank_transfer,,desktop,0,2025-12-29 07:00:52
TXN_100394,5452.0,4318.27,bank_transfer,UK,,0,2025-05-03 20:23:52
TXN_100395,6881.0,4615.19,atm_withdrawal,Germany,mobile,0,2025-06-30 22:43:52
TXN_100396,7665.0,2331.17,pos,,desktop,0,2025-07-15 05:47:52
TXN_100397,3849.0,2406.78,bank_transfer,UK,desktop,0,2025-11-01 06:50:52
TXN_100398,8390.0,4592.68,atm_withdrawal,UK,desktop,0,2025-06-07 11:21:52
TXN_100399,7905.0,2937.41,online,Canada,mobile,0,2025-05-17 17:07:52
TXN_100400,3489.0,169.07,bank_transfer,Canada,tablet,0,2025-09-26 14:30:52
TXN_100401,5611.0,,pos,USA,,1,2025-05-16 07:52:52
TXN_100402,3839.0,1244.89,pos,,mobile,0,2025-05-08 10:00:52
TXN_100403,9527.0,2890.27,pos,India,mobile,0,2025-02-05 12:01:52
TXN_100404,6878.0,,online,Canada,tablet,0,2025-08-01 14:36:52
TXN_100405,7303.0,174.23,bank_transfer,Canada,desktop,0,2025-02-26 13:28:52
TXN_100406,1851.0,,bank_transfer,Germany,desktop,0,2025-07-12 12:59:52
TXN_100407,2687.0,3903.58,online,India,tablet,0,2025-11-19 21:55:52
TXN_100408,7833.0,1391.55,bank_transfer,India,tablet,0,2025-01-22 23:23:52
TXN_100409,3427.0,1104.39,online,Canada,mobile,0,2025-06-14 21:27:52
TXN_100410,5000.0,1067.34,online,USA,mobile,0,2025-09-08 03:31:52
TXN_100411,6052.0,2578.29,online,,tablet,0,2025-06-28 13:16:52
TXN_100412,3738.0,4877.83,pos,India,desktop,1,2025-10-29 05:39:52
TXN_100413,6732.0,2297.65,bank_transfer,Canada,mobile,0,2025-10-11 18:05:52
TXN_100414,6387.0,2788.74,online,India,mobile,0,2025-05-01 14:57:52
TXN_100415,9002.0,4303.86,bank_transfer,Germany,desktop,0,2025-08-29 20:58:52
TXN_100416,,2677.67,pos,Germany,mobile,0,2025-12-06 15:51:52
TXN_100417,4913.0,926.39,online,UK,desktop,0,2025-05-15 01:39:52
TXN_100418,2066.0,,atm_withdrawal,Canada,desktop,0,2025-01-22 17:23:52
TXN_100419,8723.0,1553.13,pos,Germany,desktop,0,2025-04-18 15:15:52
TXN_100420,5380.0,1989.6,atm_withdrawal,UK,tablet,0,2025-03-19 04:18:52
TXN_100421,5107.0,2136.81,bank_transfer,UK,tablet,0,2025-07-09 17:57:52
TXN_100422,6726.0,-9999.0,bank_transfer,India,tablet,0,2025-11-18 06:25:52
TXN_100423,4373.0,1750.19,pos,India,desktop,0,2025-08-03 08:46:52
TXN_100424,9945.0,,bank_transfer,UK,desktop,0,2025-06-20 21:06:52
TXN_100425,3082.0,3126.76,atm_withdrawal,India,tablet,0,2025-08-20 11:20:52
TXN_100426,9967.0,1891.74,online,Germany,mobile,0,2025-08-27 19:13:52
TXN_100427,7748.0,4183.64,online,USA,desktop,0,2025-11-04 05:36:52
TXN_100428,1417.0,2939.33,online,Germany,mobile,0,2025-08-19 14:44:52
TXN_100429,9306.0,1473.75,pos,UK,mobile,0,2025-05-22 09:17:52
TXN_100430,9808.0,3571.73,bank_transfer,UK,desktop,0,2025-01-27 21:05:52
TXN_100431,4974.0,,atm_withdrawal,Germany,desktop,1,2025-06-21 09:22:52
TXN_100432,4267.0,2674.61,bank_transfer,India,mobile,0,2025-05-11 02:19:52
TXN_100433,1825.0,2408.03,bank_transfer,India,mobile,0,2025-07-30 02:08:52
TXN_100434,8668.0,2487.57,bank_transfer,UK,tablet,0,2025-02-23 00:51:52
TXN_100435,6745.0,3827.95,online,Canada,tablet,0,2025-02-07 11:03:52
TXN_100436,1412.0,519.39,atm_withdrawal,India,desktop,0,2025-08-22 06:21:52
TXN_100437,8543.0,1675.14,UNKNOWN,Germany,tablet,0,2025-01-30 09:01:52
TXN_100438,8587.0,382.14,bank_transfer,India,tablet,0,INVALID_DATE
TXN_100439,1728.0,3767.46,online,Germany,tablet,0,2025-11-03 13:10:52
TXN_100440,8164.0,1365.15,online,,tablet,0,2025-03-19 04:52:52
TXN_100441,9867.0,4487.66,atm_withdrawal,India,mobile,0,2025-12-06 21:05:52
TXN_100442,6988.0,2635.26,online,Germany,desktop,0,2025-08-31 18:35:52
TXN_100443,,4004.75,online,UK,tablet,0,2025-12-01 17:41:52
TXN_100444,3967.0,-9999.0,online,Canada,mobile,0,2025-08-11 14:26:52
TXN_100445,3786.0,4199.75,pos,Germany,mobile,0,2025-09-03 13:45:52
TXN_100446,2122.0,-9999.0,bank_transfer,Canada,mobile,0,2025-09-15 20:52:52
TXN_100447,5079.0,-9999.0,atm_withdrawal,Canada,tablet,0,2025-12-01 15:37:52
TXN_100448,2571.0,-9999.0,atm_withdrawal,USA,tablet,0,2025-09-15 19:21:52
TXN_100449,6073.0,1273.17,pos,India,desktop,0,2025-04-20 19:48:52
TXN_100450,6104.0,984.58,bank_transfer,Germany,tablet,0,2025-07-06 09:28:52
TXN_100451,,2530.01,atm_withdrawal,Canada,tablet,0,2025-07-21 08:19:52
TXN_100452,7806.0,2977.27,online,USA,mobile,0,2025-06-17 06:42:52
TXN_100453,8357.0,1699.66,atm_withdrawal,UK,desktop,0,2025-10-26 05:26:52
TXN_100454,,2849.37,online,Germany,,0,2025-03-04 15:38:52
TXN_100455,4766.0,-9999.0,pos,,,0,2025-12-23 21:45:52
TXN_100456,6644.0,2785.82,UNKNOWN,India,mobile,0,2025-09-21 20:31:52
TXN_100457,3914.0,3605.46,atm_withdrawal,,mobile,0,2025-02-16 21:43:52
TXN_100458,5968.0,4027.55,atm_withdrawal,Canada,tablet,0,2025-02-10 06:50:52
TXN_100459,6917.0,4943.7,atm_withdrawal,India,desktop,0,2025-04-28 23:30:52
TXN_100460,9787.0,3017.97,pos,Canada,desktop,0,2025-06-11 19:28:52
TXN_100461,1728.0,,pos,Germany,mobile,0,2025-07-02 00:08:52
TXN_100462,2365.0,4813.43,bank_transfer,Germany,,0,2025-03-17 01:52:52
TXN_100463,5492.0,4722.33,atm_withdrawal,Germany,,0,2025-03-01 07:09:52
TXN_100464,,,online,USA,mobile,0,2025-11-21 23:22:52
TXN_100465,8186.0,2034.93,pos,Germany,,0,2025-11-23 02:21:52
TXN_100466,,1623.33,atm_withdrawal,India,,0,2025-12-21 11:28:52
TXN_100467,,439.19,atm_withdrawal,Canada,desktop,0,2025-05-19 14:48:52
TXN_100468,9082.0,3168.04,UNKNOWN,UK,tablet,0,2025-03-18 17:18:52
TXN_100469,5171.0,3680.84,bank_transfer,India,mobile,0,2025-09-08 16:26:52
TXN_100470,5360.0,4241.4,pos,India,desktop,0,2025-06-06 02:47:52
TXN_100471,3502.0,618.27,pos,Germany,mobile,0,2025-09-25 22:19:52
TXN_100472,1717.0,4382.84,online,USA,desktop,0,2025-03-29 00:00:52
TXN_100473,3782.0,3216.41,online,Canada,tablet,0,2025-05-19 11:27:52
TXN_100474,5946.0,3521.21,bank_transfer,USA,tablet,0,2025-07-15 23:53:52
TXN_100475,6486.0,-9999.0,atm_withdrawal,Canada,tablet,0,2025-12-13 04:24:52
TXN_100476,9335.0,3125.68,pos,,desktop,0,2025-11-22 17:55:52
TXN_100477,5980.0,1682.65,bank_transfer,USA,mobile,0,2025-11-23 17:59:52
TXN_100478,8266.0,4126.41,online,India,mobile,0,2025-10-15 21:22:52
TXN_100479,5491.0,1818.48,pos,Canada,mobile,0,2025-03-25 00:04:52
TXN_100480,8192.0,,atm_withdrawal,USA,desktop,0,2025-09-12 17:50:52
TXN_100481,6588.0,4154.12,online,Canada,desktop,0,2025-07-26 16:02:52
TXN_100482,8651.0,1729.23,online,,desktop,0,2025-04-21 09:36:52
TXN_100483,4636.0,3870.3,online,,desktop,0,2025-06-23 18:51:52
TXN_100484,2167.0,1816.98,bank_transfer,,desktop,0,2025-05-06 05:34:52
TXN_100485,2062.0,4306.03,atm_withdrawal,Canada,mobile,0,2025-10-05 00:32:52
TXN_100486,3156.0,1101.46,pos,UK,desktop,0,2025-11-13 04:29:52
TXN_100487,8860.0,4872.86,bank_transfer,Germany,desktop,0,2025-10-23 10:28:52
TXN_100488,6161.0,3899.9,bank_transfer,,,0,2025-06-24 08:19:52
TXN_100489,6305.0,575.62,bank_transfer,Canada,,0,2025-07-21 00:24:52
TXN_100490,7541.0,2831.05,online,USA,,0,2025-08-22 13:30:52
TXN_100491,5729.0,4926.91,atm_withdrawal,Canada,mobile,0,2025-05-11 06:38:52
TXN_100492,8330.0,2357.97,bank_transfer,UK,tablet,0,2025-07-24 15:05:52
TXN_100493,6334.0,914.63,pos,Germany,,0,2025-11-22 03:49:52
TXN_100494,9924.0,2426.47,UNKNOWN,Canada,tablet,0,2025-10-02 22:47:52
TXN_100495,5330.0,2564.73,pos,USA,,1,2025-05-27 09:13:52
TXN_100496,9010.0,3709.73,atm_withdrawal,Canada,desktop,0,2025-11-13 18:21:52
TXN_100497,7801.0,3495.74,pos,India,tablet,0,2025-11-01 19:29:52
TXN_100498,5846.0,2015.74,online,USA,mobile,0,2025-04-25 22:03:52
TXN_100499,,1094.03,bank_transfer,,desktop,0,2025-03-25 18:39:52
